Date,Open,High,Low,Close,Adj Close,Volume
2024-05-13,655.0,660.0,527.0999755859375,570.9000244140625,570.9000244140625,35645437
2024-05-14,577.0,590.0,553.0499877929688,554.4500122070312,554.4500122070312,4603935
2024-05-15,556.9500122070312,581.7000122070312,533.0499877929688,566.5999755859375,566.5999755859375,5740237
2024-05-16,571.1500244140625,583.0,565.0,572.4500122070312,572.4500122070312,2545052
2024-05-17,573.0,575.7999877929688,551.25,555.0999755859375,555.0999755859375,1142408
2024-05-21,553.5499877929688,553.5499877929688,534.0,538.7999877929688,538.7999877929688,1235705
2024-05-22,540.0,542.0,521.2999877929688,524.1500244140625,524.1500244140625,1487541
2024-05-23,525.0499877929688,544.4500122070312,525.0499877929688,533.5,533.5,1204689
2024-05-24,533.0,538.8499755859375,523.9000244140625,529.0,529.0,670789
2024-05-27,534.0,535.5,521.2000122070312,525.2000122070312,525.2000122070312,597582
2024-05-28,526.0,529.8499755859375,508.29998779296875,515.7999877929688,515.7999877929688,637857
2024-05-29,508.04998779296875,533.0,501.25,527.7000122070312,527.7000122070312,755754
2024-05-30,526.7999877929688,534.7000122070312,504.3999938964844,515.3499755859375,515.3499755859375,1600450
2024-05-31,516.9500122070312,531.4500122070312,516.0999755859375,520.8499755859375,520.8499755859375,780406
2024-06-03,530.0,538.9000244140625,529.2000122070312,532.5,532.5,984470
2024-06-04,520.9000244140625,520.9000244140625,470.1000061035156,494.54998779296875,494.54998779296875,1554058
2024-06-05,495.0,532.0,488.6499938964844,528.2000122070312,528.2000122070312,743845
2024-06-06,525.0,533.0,517.0,528.5499877929688,528.5499877929688,855855
2024-06-07,529.9500122070312,549.0,526.2999877929688,543.0999755859375,543.0999755859375,1249627
2024-06-10,543.0999755859375,554.8499755859375,536.0999755859375,550.2999877929688,550.2999877929688,904896
2024-06-11,550.0,574.9000244140625,548.5499877929688,561.75,561.75,1314694
2024-06-12,563.0,588.7000122070312,562.0,583.3499755859375,583.3499755859375,1789347
2024-06-13,585.5499877929688,616.9500122070312,580.0999755859375,600.1500244140625,600.1500244140625,2740424
2024-06-14,602.9500122070312,608.7000122070312,582.0999755859375,585.5,585.5,943490
2024-06-18,589.0,591.9500122070312,577.5999755859375,581.9500122070312,581.9500122070312,792041
2024-06-19,582.0499877929688,589.9000244140625,562.7000122070312,569.9000244140625,569.9000244140625,620310
2024-06-20,573.0,573.4000244140625,557.2000122070312,563.4000244140625,563.4000244140625,648561
2024-06-21,564.7999877929688,569.9500122070312,559.2000122070312,561.9500122070312,561.9500122070312,471552
